planet_name,host_star_name,orbital_period_day,orbit_semi_major_axis_au,planet_rad_earth_rad,planet_rad_jup_rad,planet_mass_earth_mass,planet_mass_jup_mass,Eccentricity,planet_equil_temp_k,spectral_type,stellar_effective_temp_k,stellar_rad_solar_rad,stellar_mass_solar_mass,distance_parsec,stellar_surf_grav,declination_deg,discovery_method
Kepler-177 b,Kepler-177,36.856602064545456,0.22160000000000002,3.2878999999999996,0.2934,4.413333333333333,0.013786666666666668,0.0,590.0,,5946.7,1.1500000000000001,1.0354545454545454,1435.4399999999998,4.348,45.0532038,Transit
Kepler-177 c,Kepler-177,49.41127664727273,0.26936,7.544,0.6982,11.9,0.03757666666666667,0.0,534.8,,5946.7,1.1500000000000001,1.0354545454545454,1435.4399999999998,4.348,45.0532038,Transit
Kepler-1770 b,Kepler-1770,16.84189546875,0.12528,2.895166666666667,0.253,,,0.0,695.4,,5572.0,0.965,0.9362499999999999,582.942,4.44125,43.4103663,Transit
Kepler-1771 b,Kepler-1771,88.6443008875,0.38466,2.794166666666667,0.362,,,0.0,390.2,,5788.28,0.895,0.9633333333333333,565.752,4.515,49.0191267,Transit
Kepler-1772 b,Kepler-1772,3.21510837375,0.04376,2.5043333333333333,0.24,,,0.0,1653.0,,5672.875,1.7650000000000001,1.045,871.564,4.00625,39.2703594,Transit
Kepler-1773 b,Kepler-1773,40.80958110125,0.24214000000000002,2.970833333333333,0.313,,,0.0,607.4,,6137.625,1.28125,1.155,681.255,4.28875,38.2581676,Transit
Kepler-1774 b,Kepler-1774,59.77098289375,0.30907999999999997,2.9486666666666665,0.284,,,0.0,520.8,,6143.0875,1.1287500000000001,1.0950000000000002,816.592,4.37125,40.9886069,Transit
Kepler-1775 b,Kepler-1775,85.65384032125,0.39114,2.651333333333333,0.325,,,0.0,447.0,,5976.2975,1.225,1.09125,657.023,4.3237499999999995,38.7385674,Transit
Kepler-1776 b,Kepler-1776,35.0119457175,0.215,2.4803333333333337,0.233,,,0.0,610.4,,6132.4175,1.085,1.0775000000000001,690.336,4.4,47.0424958,Transit
Kepler-1777 b,Kepler-1777,12.184166470000001,0.10955999999999999,3.9219999999999993,0.19,,,0.0,1076.4,,5988.015,1.4625000000000001,1.1075,619.146,4.185,37.7231188,Transit
Kepler-1778 b,Kepler-1778,10.08745627375,0.09662000000000001,3.0878333333333337,0.269,,,0.0,946.2,,6212.75,1.10125,1.145,1276.29,4.415,43.7388,Transit
Kepler-1779 b,Kepler-1779,16.34356759625,0.12296,2.6871666666666667,0.271,,,0.0,663.0,,5679.875,0.91625,0.9625,908.501,4.49875,45.6054854,Transit
Kepler-178 b,Kepler-178,9.576670805000001,0.08451666666666667,2.75875,0.23199999999999998,,,0.0,873.8,,5539.636363636364,0.9827272727272728,0.9022222222222221,716.025,4.4030000000000005,46.8964033,Transit
Kepler-178 c,Kepler-178,20.552756641,0.14063333333333333,2.89875,0.2373333333333333,,,0.0,677.6,,5539.636363636364,0.9827272727272728,0.9022222222222221,716.025,4.4030000000000005,46.8964033,Transit
Kepler-178 d,Kepler-178,96.67759377555555,0.39466666666666667,3.35825,0.288,,,0.0,404.6,,5551.8,0.992,0.8975,716.025,4.391111111111111,46.8964033,Transit
Kepler-1780 b,Kepler-1780,109.444925475,0.42591999999999997,3.1959999999999997,0.322,,,0.0,330.8,,5452.18,0.83125,0.8775,790.516,4.545,42.8095104,Transit
Kepler-1781 b,Kepler-1781,4.8875330662500005,0.056600000000000004,2.471833333333333,0.212,,,0.0,977.0,,5446.125,0.8937499999999999,0.9812500000000001,962.63,4.5325,42.3415097,Transit
Kepler-1782 b,Kepler-1782,5.75624067875,0.057699999999999994,2.3465000000000003,0.199,,,0.0,809.4,,4942.5,0.7675,0.78125,305.792,4.56375,44.0878036,Transit
Kepler-1783 b,Kepler-1783,8.27743491625,0.0772,2.2198333333333333,0.118,,,0.0,1087.6,,5123.255,1.5275,0.88625,264.078,4.06375,41.3771655,Transit
Kepler-1784 b,Kepler-1784,13.590533763749999,0.10656000000000002,2.833166666666667,0.25,,,0.0,717.2,,5441.0,0.95875,0.8975,883.045,4.425,44.6674491,Transit
Kepler-1785 b,Kepler-1785,19.585598605,0.13929999999999998,3.1923333333333335,0.241,,,0.0,669.0,,5827.875,0.95625,0.9575,745.74,4.45875,47.6000699,Transit
Kepler-1786 b,Kepler-1786,78.54606745375,0.36513999999999996,2.8671666666666664,0.282,,,0.0,445.8,,5894.2425,1.13625,1.04375,863.909,4.3575,38.5219827,Transit
Kepler-1787 b,Kepler-1787,39.3136724875,0.2278,2.2281666666666666,0.207,,,0.0,541.0,,5998.125,0.92125,1.02375,778.602,4.52125,47.1174041,Transit
Kepler-1788 b,Kepler-1788,2.80011834875,0.03424,2.0681666666666665,0.212,,,0.0,951.4,,4756.375,0.7112499999999999,0.7024999999999999,560.445,4.57875,45.7780993,Transit
Kepler-1789 b,Kepler-1789,80.231961845,0.3553,3.3318333333333334,0.253,,,0.0,392.8,,5571.625,0.87875,0.93625,611.461,4.5225,41.7966332,Transit
Kepler-179 b,Kepler-179,2.735903729,0.036083333333333335,1.64175,0.15266666666666664,,,0.0,1069.4,,5287.208181818182,0.8109090909090909,0.87,605.68,4.563,47.761932900000005,Transit
Kepler-179 c,Kepler-179,6.400143271999999,0.06381666666666667,2.385125,0.217,,,0.0,804.6,,5287.208181818182,0.8109090909090909,0.87,605.68,4.563,47.761932900000005,Transit
Kepler-1790 b,Kepler-1790,31.588834085,0.20154,2.294166666666667,0.281,,,0.0,617.6,,6042.25,1.19625,1.0975,1070.17,4.33375,46.0757312,Transit
Kepler-1791 b,Kepler-1791,7.72085207,0.0765,2.2885,0.278,,,0.0,1069.8,,6113.75,1.185,0.9966666666666667,602.218,4.29,42.6482636,Transit
Kepler-1792 b,Kepler-1792,4.19577863875,0.04924,3.0216666666666665,0.225,,,0.0,1045.4,,5143.0,0.9525,0.87875,601.029,4.43125,39.0859757,Transit
Kepler-1793 b,Kepler-1793,8.77995897125,0.07830000000000001,2.865,0.338,,,0.0,710.6,,5213.6900000000005,0.79625,0.855,1189.88,4.56875,40.9539265,Transit
Kepler-1794 b,Kepler-1794,9.7629330775,0.08188000000000001,1.8856666666666666,0.16,,,0.0,694.6,,5017.375,0.7737499999999999,0.775,561.229,4.5575,45.7888068,Transit
Kepler-1795 b,Kepler-1795,13.3601986975,0.09908,1.8338333333333334,0.148,,,0.0,515.2,,4482.333333333333,0.68,0.7416666666666667,,4.6433333333333335,39.2698793,Transit
Kepler-1796 b,Kepler-1796,29.4556919575,0.18812,2.3116666666666665,0.245,,,0.0,597.6,,6052.5,0.9675,1.055,825.883,4.4887500000000005,44.6056251,Transit
Kepler-1797 b,Kepler-1797,23.35942804375,0.16416000000000003,2.898,0.273,,,0.0,685.2,,6110.8925,1.0362500000000001,1.06375,1338.49,4.43625,45.9682799,Transit
Kepler-1798 b,Kepler-1798,16.855793228750002,0.10686,1.9848333333333334,0.206,,,0.0,405.6,,4037.9849999999997,0.585,0.59375,395.196,4.6775,37.528968,Transit
Kepler-1799 b,Kepler-1799,11.92972058125,0.10244,2.861333333333333,0.368,,,0.0,766.2,,5753.875,1.07375,1.0025,2254.69,4.40375,51.4783348,Transit
Kepler-18 b,Kepler-18,3.504704176363636,0.04388542857142857,1.984111111111111,0.17099999999999999,9.82555,0.03099,0.0,1156.0,,5378.090909090909,1.010909090909091,0.9218181818181819,433.047,4.38,44.746248,Transit
Kepler-18 c,Kepler-18,7.64161051090909,0.07389914285714286,4.8862000000000005,0.433,18.480503333333335,0.05803666666666666,0.0,890.8,,5380.0,1.02,0.9172727272727272,433.047,4.372222222222223,44.746248,Transit
Kepler-18 d,Kepler-18,14.85892627076923,0.11503014285714286,5.980909090909091,0.5346666666666667,17.768794999999997,0.0559075,0.0,714.0,,5376.818181818182,1.0275,0.92,433.047,4.366,44.746248,Transit
Kepler-180 b,Kepler-180,13.817339433333334,0.1082,1.5945,0.139,,,0.0,780.6,,5661.6,1.002,0.91,695.65,4.391111111111112,49.774514,Transit
Kepler-180 c,Kepler-180,41.885498889,0.22693333333333332,2.794125,0.25,,,0.0,539.6,,5641.181818181818,0.9990909090909091,0.9144444444444445,695.65,4.396,49.774514,Transit
Kepler-1800 b,Kepler-1800,4.562057131428571,0.053380000000000004,1.5661666666666667,0.089,,,0.0,1331.2,,5376.668571428571,1.7057142857142857,1.022857142857143,350.455,4.017142857142857,40.3524154,Transit
Kepler-1801 b,Kepler-1801,10.440896175,0.0914,3.0065000000000004,0.242,,,0.0,826.8,,5663.125,0.95,0.93875,839.332,4.4575,39.2014024,Transit
Kepler-1801 c,Kepler-1801,116.58341988571429,0.4572,3.4518,0.362,,,0.0,371.0,,5657.142857142857,0.9485714285714285,0.9428571428571428,839.332,4.461428571428571,39.2014024,Transit
Kepler-1802 b,Kepler-1802,8.828718282857142,0.06542,1.3418333333333334,0.149,,,0.0,564.4,,4211.5,0.6133333333333333,0.6266666666666666,636.6940000000001,4.66,44.1412854,Transit
Kepler-1802 c,Kepler-1802,33.1364632175,0.17254,1.915333333333333,0.207,,,0.0,347.4,,4211.5,0.6133333333333333,0.6266666666666666,636.694,4.66,44.1412854,Transit
Kepler-1804 b,Kepler-1804,12.28848939875,0.10156000000000001,3.001,0.142,,,0.0,922.4,,5039.875,1.4749999999999999,0.89375,434.456,4.09375,44.672175,Transit
Kepler-1805 b,Kepler-1805,8.8478690775,0.06670000000000001,1.1691666666666667,0.138,,,0.0,454.4,,3811.625,0.525,0.53625,221.639,4.73125,40.8990506,Transit
Kepler-1806 b,Kepler-1806,9.0332808475,0.08104,2.094333333333333,0.21,,,0.0,724.2,,5247.875,0.78125,0.8674999999999999,978.066,4.5925,49.8016283,Transit
Kepler-1807 b,Kepler-1807,10.860650865,0.09984,2.3823333333333334,0.241,,,0.0,1111.8,,6434.415,1.5525,1.15875,1299.32,4.11875,44.5272788,Transit
Kepler-1808 b,Kepler-1808,23.34032024,0.14776,2.4525,0.27,,,0.0,605.0,,5523.375,0.935,0.82875,1022.01,4.4125,39.3832039,Transit
Kepler-1809 b,Kepler-1809,3.7572958714285716,0.04352,1.2221666666666666,0.135,,,0.0,895.4,,4957.458571428571,0.7357142857142858,0.7914285714285715,409.602,4.601428571428571,40.5484937,Transit
Kepler-181 b,Kepler-181,3.137853033333333,0.0396,1.381875,0.123,,,0.0,1030.0,,5247.668,0.791,0.85,609.283,4.575555555555556,50.0957806,Transit
Kepler-181 c,Kepler-181,4.302145652,0.04876666666666667,2.196875,0.19599999999999998,,,0.0,927.2,,5239.138181818183,0.7927272727272728,0.8522222222222222,609.283,4.574,50.095780600000005,Transit
Kepler-1810 b,Kepler-1810,101.1328101125,0.41983999999999994,3.7763333333333335,0.35,,,0.0,378.8,,5622.05,0.95375,0.955,1009.87,4.4625,38.0880964,Transit
Kepler-1811 b,Kepler-1811,76.422186895,0.35609999999999997,3.028,0.343,,,0.0,444.0,,5867.875,1.085,1.0150000000000001,1390.56,4.38,40.1427848,Transit
Kepler-1812 b,Kepler-1812,7.165208071428571,0.076,2.484166666666667,0.207,,,0.0,1023.4,,6182.857142857143,1.09,1.157142857142857,1409.19,4.427142857142857,40.2832525,Transit
Kepler-1813 b,Kepler-1813,2.818147098571429,0.03658,1.4038333333333333,0.126,,,0.0,1055.2,,5249.666666666667,0.7633333333333333,0.82,,4.585,48.5115214,Transit
Kepler-1814 b,Kepler-1814,2.93535835375,0.03728,2.7133333333333334,0.211,,,0.0,1018.8,,4860.125,0.8262499999999999,0.7925,726.346,4.49875,41.2824449,Transit
Kepler-1814 c,Kepler-1814,0.62628161,0.0133,1.709,0.148,,,0.0,1708.75,,4895.166666666667,0.82,0.7866666666666667,726.346,4.5,41.2824449,Transit
Kepler-1815 b,Kepler-1815,12.191407869999999,0.09832,2.684833333333333,0.245,,,0.0,760.6,,5565.0,0.96875,0.89625,1006.63,4.41625,43.9849048,Transit
Kepler-1816 b,Kepler-1816,91.50105232125,0.36702,1.8646666666666667,0.176,,,0.0,313.4,,5050.0,0.7224999999999999,0.7975000000000001,437.823,4.61875,50.6987736,Transit
Kepler-1817 b,Kepler-1817,44.29843251625,0.23098000000000002,2.3488333333333333,0.203,,,0.0,442.0,,5399.25,0.7975,0.86375,748.569,4.5775,44.4779955,Transit
Kepler-1818 b,Kepler-1818,4.644928937142857,0.05500000000000001,1.5123333333333333,0.153,,,0.0,1207.2,,6024.571428571428,1.1514285714285712,1.0271428571428571,1034.59,4.328571428571428,40.5688741,Transit
Kepler-1819 b,Kepler-1819,16.486874915,0.13238,46.214,0.348,,,0.0,746.8,,5962.625,1.0662500000000001,1.10875,1363.19,4.425,46.8574644,Transit
Kepler-182 b,Kepler-182,9.825835426,0.09496666666666666,2.741,0.264,,,0.0,937.0,,6096.25,1.2363636363636363,1.1388888888888888,1549.09,4.33,50.586202500000006,Transit
Kepler-182 c,Kepler-182,20.684227769,0.15573333333333333,3.6035,0.3413333333333333,,,0.0,731.8,,6096.25,1.2363636363636363,1.1388888888888888,1549.09,4.33,50.586202500000006,Transit
Kepler-1820 b,Kepler-1820,31.032748429999998,0.19532,2.7098333333333335,0.278,,,0.0,556.2,,5761.875,0.9500000000000001,1.02125,1425.39,4.4925,48.2722828,Transit
Kepler-1821 b,Kepler-1821,16.45825404875,0.12538,2.058666666666667,0.231,,,0.0,670.4,,5656.1325,0.89625,0.9662499999999999,799.699,4.51875,49.872484,Transit
Kepler-1822 b,Kepler-1822,22.13352254,0.14148,2.1113333333333335,0.236,,,0.0,508.2,,5215.5,0.7337499999999999,0.8125,897.597,4.615,41.3055733,Transit
Kepler-1823 b,Kepler-1823,21.10332098125,0.15552,1.7543333333333333,0.186,,,0.0,786.0,,6291.625,1.20125,1.13375,724.971,4.335,45.335125,Transit
Kepler-1824 b,Kepler-1824,95.61053138125,0.42279999999999995,2.395166666666667,0.212,,,0.0,440.8,,6225.125,1.06875,1.14,1040.1,4.4375,41.2036197,Transit
Kepler-1825 b,Kepler-1825,1.0258596614285715,0.0182,1.397,0.127,,,0.0,1466.0,,5054.121428571429,0.7885714285714285,0.7814285714285714,430.254,4.541428571428571,42.6517554,Transit
Kepler-1826 b,Kepler-1826,1.61535769,0.02156,1.2874999999999999,0.132,,,0.0,823.4,,3865.4285714285716,0.5157142857142857,0.5214285714285715,336.95199999999994,4.734285714285714,48.8998469,Transit
Kepler-1827 b,Kepler-1827,3.7006161685714285,0.044820000000000006,1.4843333333333335,0.166,,,0.0,1423.0,,5370.104285714285,1.6285714285714286,0.88,686.461,3.9983333333333335,40.79278949999999,Transit
Kepler-1828 b,Kepler-1828,10.273822152857141,0.09122,1.8193333333333335,0.189,,,0.0,777.6,,5714.142857142857,0.8842857142857142,0.9628571428571429,871.8100000000001,4.532857142857143,37.320761600000004,Transit
Kepler-1829 b,Kepler-1829,5.186742514285714,0.05552,2.2565000000000004,0.221,,,0.0,857.8,,5198.428571428572,0.78,0.8557142857142858,679.921,4.5842857142857145,51.4983798,Transit
Kepler-183 b,Kepler-183,5.687995118181818,0.06281666666666667,2.264625,0.20166666666666666,,,0.0,1014.2,,5768.470909090909,1.0066666666666666,1.012,1050.64,4.4399999999999995,39.3159329,Transit
Kepler-183 c,Kepler-183,11.637032265454547,0.10118333333333333,2.4368888888888893,0.21450000000000002,35.7,0.112,0.0,798.8,,5768.470909090909,1.0066666666666666,1.012,1050.64,4.4399999999999995,39.3159329,Transit
Kepler-1830 b,Kepler-1830,56.493393165,0.30402,2.723333333333333,0.297,,,0.0,562.6,,6316.455,1.47875,1.2175,1056.88,4.2225,40.9790527,Transit
Kepler-1831 b,Kepler-1831,5.783884912857142,0.06520000000000001,2.15,0.176,,,0.0,1041.6,,6010.285714285715,0.99,1.0942857142857143,1053.49,4.488571428571428,49.5890456,Transit
Kepler-1832 b,Kepler-1832,3.1387681157142855,0.0374,1.1561666666666668,0.109,,,0.0,1037.2,,5257.45,0.7528571428571428,0.7300000000000001,486.174,4.55,43.7320611,Transit
Kepler-1833 b,Kepler-1833,6.892098951428571,0.07474,1.2883333333333333,0.116,,,0.0,1143.8,,6123.125714285714,1.3800000000000001,1.1857142857142857,591.602,4.232857142857143,45.4102813,Transit
Kepler-1834 b,Kepler-1834,4.603014471428572,0.048620000000000003,1.3315,0.13,,,0.0,826.2,,4860.142857142857,0.7314285714285714,0.7414285714285713,500.395,4.578571428571428,39.7838461,Transit
Kepler-1834 c,Kepler-1834,0.766690816,0.014799999999999999,1.224,0.13,,,0.0,1507.6666666666667,,4845.6,0.746,0.752,500.395,4.568,39.7838461,Transit
Kepler-1835 b,Kepler-1835,11.96586012,0.10016,2.939,0.315,,,0.0,809.6,,5871.428571428572,0.99,0.9414285714285714,1404.3799999999999,4.422857142857143,43.9856885,Transit
Kepler-1836 b,Kepler-1836,5.254176257142857,0.06015999999999999,2.1571666666666665,0.228,,,0.0,1075.0,,6035.857142857143,0.9799999999999999,1.0485714285714285,1472.6200000000001,4.477142857142857,40.8387799,Transit
Kepler-1837 b,Kepler-1837,5.9060472271428575,0.0648,1.6128333333333333,0.184,,,0.0,1007.6,,5912.428571428572,0.9571428571428572,1.0371428571428571,1229.18,4.49,45.6834463,Transit
Kepler-1838 b,Kepler-1838,12.14685291375,0.1069,1.3766666666666667,0.148,,,0.0,962.2,,5985.6475,1.56625,1.11625,451.242,4.11125,40.14226,Transit
Kepler-1839 b,Kepler-1839,5.056654317142858,0.05824,1.3215000000000001,0.174,,,0.0,1043.2,,5878.428571428572,0.9871428571428572,1.0214285714285716,1136.6,4.468571428571429,50.0755761,Transit
Kepler-184 b,Kepler-184,10.68761407090909,0.09150000000000001,2.557875,0.22799999999999998,,,0.0,785.2,,5662.057272727273,0.8708333333333332,0.915,610.326,4.517,43.0746172,Transit
Kepler-184 c,Kepler-184,20.303018765454546,0.1403,2.1122222222222224,0.18575,8.8,0.028,0.0,634.2,,5662.057272727273,0.8708333333333332,0.915,610.326,4.517,43.0746172,Transit
Kepler-184 d,Kepler-184,29.022462290909093,0.17808333333333334,2.590875,0.2316666666666667,,,0.0,563.0,,5662.057272727273,0.8708333333333332,0.915,610.326,4.517,43.0746172,Transit
Kepler-1840 b,Kepler-1840,131.18822703749998,0.45074,2.4629999999999996,0.248,,,0.0,258.8,,4759.83,0.7175,0.73,513.107,4.59,41.4359643,Transit
Kepler-1841 b,Kepler-1841,25.8864660425,0.16076,1.6115000000000002,0.133,,,0.0,569.8,,5377.875,0.89625,0.8474999999999999,631.7,4.4675,40.6852161,Transit
Kepler-1842 b,Kepler-1842,14.02634430875,0.11540000000000002,2.372333333333333,0.21,,,0.0,819.4,,5864.25,1.1025,1.02875,923.551,4.36875,42.3784353,Transit
Kepler-1843 b,Kepler-1843,25.54304801125,0.16740000000000002,2.0948333333333333,0.242,,,0.0,770.4,,5421.3,1.8624999999999998,0.9666666666666667,784.625,3.955,41.279169,Transit
Kepler-1844 b,Kepler-1844,3.9245307114285715,0.04784000000000001,1.9909999999999999,0.271,,,0.0,1038.4,,5729.142857142857,0.8914285714285715,0.9528571428571428,1804.36,4.535714285714286,37.9345682,Transit
Kepler-1845 b,Kepler-1845,11.606546681428572,0.09115999999999999,2.1646666666666667,0.218,,,0.0,598.0,,4865.71,0.7028571428571428,0.7571428571428571,710.724,4.618571428571428,38.297032,Transit
Kepler-1846 b,Kepler-1846,14.82010427875,0.11000000000000001,1.4523333333333335,0.157,,,0.0,633.4,,4848.54,0.92875,0.805,374.615,4.48125,44.7629523,Transit
Kepler-1847 b,Kepler-1847,11.129673057142856,0.09912000000000001,2.2108333333333334,0.245,,,0.0,843.4,,6088.142857142857,0.9799999999999999,1.0485714285714285,1693.86,4.477142857142858,44.3252289,Transit
Kepler-1848 b,Kepler-1848,5.604019974285714,0.05874,1.8248333333333333,0.126,,,0.0,990.4,,4896.714285714285,1.1300000000000001,0.8342857142857143,309.696,4.321428571428571,45.5920846,Transit
Kepler-1849 b,Kepler-1849,57.29328326625,0.25915999999999995,2.0961666666666665,0.213,,,0.0,351.8,,4773.5,0.7175,0.7175,631.884,4.58125,41.2557275,Transit
Kepler-185 b,Kepler-185,1.6329154077777777,0.025416666666666667,1.150125,0.09833333333333333,,,0.0,1270.8,,5128.7,0.772,0.81625,466.735,4.572222222222222,43.8899464,Transit
Kepler-185 c,Kepler-185,20.729054857,0.13785,1.955875,0.16866666666666666,,,0.0,545.0,,5123.454545454545,0.7672727272727272,0.82,466.735,4.58,43.8899464,Transit
Kepler-1850 b,Kepler-1850,1.38579048,0.02062,0.5781666666666667,0.065,,,0.0,999.2,,4254.714285714285,0.6071428571428571,0.6114285714285714,250.199,4.6657142857142855,43.6161177,Transit
Kepler-1851 b,Kepler-1851,12.02296298875,0.10207999999999999,11.341666666666667,0.348,,,0.0,779.4,,5896.25,0.94875,0.985,1589.81,4.48375,45.6398375,Transit
Kepler-1852 b,Kepler-1852,7.970986094285714,0.07536000000000001,1.904333333333333,0.168,,,0.0,753.2,,5177.857142857143,0.8171428571428571,0.89,772.481,4.564285714285715,40.3441934,Transit
Kepler-1853 b,Kepler-1853,48.8885325275,0.23462,1.7031666666666665,0.135,,,0.0,383.8,,4862.0,0.7525,0.74125,562.348,4.55375,46.3735415,Transit
Kepler-1854 b,Kepler-1854,39.83119450375,0.2072,1.8645000000000003,0.231,,,0.0,408.2,,5091.333333333333,0.6966666666666667,0.7566666666666667,423.348,4.635,37.3869915,Transit
Kepler-1855 b,Kepler-1855,0.7273286814285714,0.01108,0.7793333333333333,0.109,,,0.0,837.4,,3447.4285714285716,0.3842857142857143,0.3871428571428571,,4.872857142857143,41.5161554,Transit
Kepler-1856 b,Kepler-1856,1.30201074,0.02062,1.354,0.155,,,0.0,1301.8,,4983.857142857143,0.7642857142857142,0.722857142857143,848.76,4.534285714285714,51.34787769999999,Transit
Kepler-1857 b,Kepler-1857,8.94339042,0.08175999999999999,1.5851666666666666,0.175,,,0.0,951.4,,6093.0,1.032857142857143,0.9400000000000001,853.275,4.382857142857143,39.598537,Transit
Kepler-1858 b,Kepler-1858,88.07124873875,0.36168,2.2703333333333333,0.216,,,0.0,323.0,,5055.475,0.765,0.82125,833.055,4.58625,46.626579,Transit
Kepler-1859 b,Kepler-1859,2.729613747142857,0.03884,1.3688333333333336,0.141,,,0.0,1440.8,,6052.7471428571425,1.1342857142857143,1.052857142857143,1331.25,4.354285714285714,46.7179996,Transit
Kepler-1859 c,Kepler-1859,3.5964246966666664,0.046625,1.4674,0.153,,,0.0,1314.25,,6031.538333333333,1.1416666666666666,1.0483333333333333,1331.25,4.346666666666667,46.717999600000006,Transit
Kepler-186 b,Kepler-186,3.886803737857143,0.03788375,1.1467692307692308,0.105,,,0.0,587.8333333333334,M1,3835.375,0.5018750000000001,0.5092857142857142,177.594,4.74923076923077,43.9549884,Transit
Kepler-186 c,Kepler-186,7.267276167857142,0.05657875,1.3056153846153846,0.117125,,,0.0,477.6666666666667,M1,3835.375,0.5018750000000001,0.5092857142857142,177.594,4.74923076923077,43.9549884,Transit
Kepler-186 d,Kepler-186,13.34303263,0.0860775,1.5335384615384615,0.136625,,,0.0,390.1666666666667,M1,3835.375,0.5018750000000001,0.5092857142857142,177.594,4.74923076923077,43.9549884,Transit
Kepler-186 e,Kepler-186,22.40769890230769,0.12154285714285715,1.32475,0.1187142857142857,,,0.0,329.2,M1,3840.3333333333335,0.5046666666666667,0.5115384615384616,177.594,4.74923076923077,43.9549884,Transit
Kepler-186 f,Kepler-186,129.9455988818182,0.3921333333333334,1.1353333333333333,0.1044,,,0.008,178.5,M1,3808.3333333333335,0.5033333333333333,0.5072727272727273,177.59399999999997,4.749090909090909,43.9549884,Transit
Kepler-1860 b,Kepler-1860,12.73716829857143,0.10464,0.9265,0.102,,,0.0,707.0,,5554.915714285715,0.8671428571428572,0.9342857142857143,438.703,4.534285714285714,50.0809627,Transit
Kepler-1861 b,Kepler-1861,40.0310568125,0.23912,2.1395,0.197,,,0.0,607.8,,5870.8275,1.3375000000000001,1.1175,829.985,4.235,49.9361586,Transit
Kepler-1862 b,Kepler-1862,16.05733014625,0.12043999999999999,33.082166666666666,0.197,,,0.0,649.4,,5587.625,0.8325,0.915,1232.19,4.5575,49.3780726,Transit
Kepler-1863 b,Kepler-1863,44.997964303749995,0.24798,1.6488333333333334,0.202,,,0.0,573.2,,5983.3375,1.22625,1.02625,865.546,4.28375,43.2440854,Transit
Kepler-1864 b,Kepler-1864,3.8815026814285716,0.050019999999999995,0.8456666666666667,0.067,,,0.0,1376.0,,5965.2185714285715,1.2542857142857144,1.0885714285714285,298.89399999999995,4.297142857142857,41.5889178,Transit
Kepler-1865 b,Kepler-1865,2.5240247628571426,0.03432,1.5428333333333333,0.141,,,0.0,1202.2,,5377.0,0.8671428571428572,0.8485714285714285,922.255,4.491428571428572,41.5904136,Transit
Kepler-1866 b,Kepler-1866,11.66008474,0.10354000000000001,1.7236666666666665,0.186,,,0.0,831.8,,5950.857142857143,1.0471428571428572,1.0714285714285714,976.737,4.428571428571429,44.6544869,Transit
Kepler-1867 b,Kepler-1867,9.887373688571428,0.08738,0.7583333333333333,0.103,,,0.0,770.4,,5677.004285714285,0.9014285714285714,0.9185714285714285,680.583,4.505714285714285,43.4358698,Transit
Kepler-1868 b,Kepler-1868,211.033602925,0.6134000000000001,3.5416666666666665,0.281,,,0.0,213.4,,4627.2825,0.68875,0.70375,274.18,4.60875,43.5558025,Transit
Kepler-1869 b,Kepler-1869,8.167346366250001,0.08346,1.8333333333333333,0.1,,,0.0,1180.0,,5830.5,1.4562499999999998,1.11,113.025,4.21375,42.7643438,Transit
Kepler-1869 c,Kepler-1869,1.71683173625,0.02952,1.3633333333333333,0.074,,,0.0,1984.4,,5830.5,1.4562499999999998,1.11,113.025,4.21375,42.7643438,Transit
Kepler-187 b,Kepler-187,4.938858664444444,0.056333333333333326,1.41525,0.14100000000000001,,,0.0,1190.4,,6019.6,1.302,1.01375,1143.0,4.251111111111111,44.0892448,Transit
Kepler-187 c,Kepler-187,10.640258683999999,0.09408333333333334,2.8276250000000003,0.27699999999999997,,,0.0,921.8,,6020.545454545455,1.330909090909091,1.0255555555555556,1143.0,4.233,44.0892448,Transit
